Name,Category,Sub-Category,Price,Competitor Price,Color,Size,Stock,CARE,Texture,Finish,Feel,Quality,Notes,Important Note,Images,Project Images,Product URL
CARBON GREY DISTRESS,Leather Remnants,Carbon Grey Distress,$71.25,,DARK GREY WITH LIGHT UNDERTONES,"APPROX 19 SF (Table is 5 ft wide, Grid squares are 12 x 12)",CLOSEOUT ITEM,STANDARD,NATURAL DISTRESS,MEDIUM SHEEN,SOFT WITH LIGHT WAXY FEEL,PREMIUM FULL GRAIN,"Carbon Grey Distress is a beautiful leather with light and dark undertones. These partial hides are part of a mixed lot, meaning color may slightly vary from hide to hide and are generally ideal for smaller projects.  Some remnants may have deep fold lines that could impact yield, please review images carefully. The piece pictured is the piece you will receive.  Please contact our sales team with any questions. Approx weight: 2.6–3.0  oz/sq ft.  Approx thickness: 1.0–1.2 mm.","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/a/-/a-2_3_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg,,https://www.leatherhidestore.com/carbon-grey-distress-24.html
Blue Shadow,Leather Remnants,Blue Shadow,$131.25,,ICEBURG SOFT BLUE/GREY,APPROX.35 sq/ft *Photo table is 5 ft wide (Grid squares are 12 x 12),CLOSEOUT ITEM,STANDARD,NATURAL,MEDIUM SHEEN,BUTTERY SOFT,PREMIUM FULL GRAIN,"Blue Shadow is a gorgeous, light blue/grey leather with a buttery soft feel. The leather is created from a unique distressing process that adds depth and character to every piece. The result is a stunning, waxy soft leather with a timeless appeal. This premium full grain leather is offered as a partial hide at true wholesale prices!! This is a mixed lot, meaning color may slightly vary from hide to hide and are generally ideal for single purchase or contact us if multiple matching pieces are required. Some remnants may have deep fold lines that can impact use, please review images carefully. The piece pictured is the piece you will receive. Approx. Weight: 2.6–3.0 oz/sq ft. Approx. Thickness: 1.0–1.2 mm.","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/1/a/1a_2_1_1_1.jpg,,https://www.leatherhidestore.com/blue-shadow-8.html
SILVER METALLIC,Leather Remnants,Silver Metallic,$72.00,,METALLIC SILVER,APPROX. 8 sq ft * This is a partial hide (Grid Squares are 12'' x 12''),CLOSEOUT ITEM,STANDARD,NATURAL,MEDIUM SHEEN,VERY SOFT,EXCELLENT,Stunning partial hides with a gorgeous metallic color. Silver Metallic has an incredibly soft feel. Very nice leather that is great quality at an exceptional price. The piece pictured is what you will receive. Approx Weight: 2.6 -3.0 oz/ sq ft. Approx thickness: 1.0-1.2 mm,"Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/s/i/silvermetallicclose2_1_2_2_1_1_2_1_1.jpg,,https://www.leatherhidestore.com/silver-metallic-leather-upholstery-24.html
CARBON GREY DISTRESS,Leather Remnants,Carbon Grey Distress,$97.50,,DARK GREY WITH LIGHT UNDERTONES,"APPROX 26 SF (Table is 5 ft wide, Grid squares are 12 x 12)",CLOSEOUT ITEM,STANDARD,NATURAL DISTRESS,MEDIUM SHEEN,SOFT WITH LIGHT WAXY FEEL,PREMIUM FULL GRAIN,"Carbon Grey Distress is a beautiful leather with light and dark undertones. These partial hides are part of a mixed lot, meaning color may slightly vary from hide to hide and are generally ideal for smaller projects.  Some remnants may have deep fold lines that could impact yield, please review images carefully. The piece pictured is the piece you will receive.  Please contact our sales team with any questions. Approx weight: 2.6–3.0  oz/sq ft.  Approx thickness: 1.0–1.2 mm.","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/a/-/a-2_3_1_1_1_2_1_1_1_1_1_1.jpg,,https://www.leatherhidestore.com/carbon-grey-distress-10.html
SILVER METALLIC,Leather Remnants,Silver Metallic,$67.50,,METALLIC SILVER,APPROX. 11 sq ft * This is a partial hide (Grid Squares are 12'' x 12''),CLOSEOUT ITEM,STANDARD,NATURAL,MEDIUM SHEEN,VERY SOFT,EXCELLENT,Stunning partial hides with a gorgeous metallic color. Silver Metallic has an incredibly soft feel. Very nice leather that is great quality at an exceptional price. The piece pictured is what you will receive. Approx Weight: 2.6 -3.0 oz/ sq ft. Approx thickness: 1.0-1.2 mm,"Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/s/i/silvermetallicclose2_1_2_2_1_1_2.jpg,,https://www.leatherhidestore.com/silver-metallic-leather-upholstery-22.html
CARBON GREY DISTRESS,Leather Remnants,Carbon Grey Distress,$90.00,,DARK GREY WITH LIGHT UNDERTONES,"APPROX 24 SF (Table is 5 ft wide, Grid squares are 12 x 12)",CLOSEOUT ITEM,STANDARD,NATURAL DISTRESS,MEDIUM SHEEN,SOFT WITH LIGHT WAXY FEEL,PREMIUM FULL GRAIN,"Carbon Grey Distress is a beautiful leather with light and dark undertones. These partial hides are part of a mixed lot, meaning color may slightly vary from hide to hide and are generally ideal for smaller projects.  Some remnants may have deep fold lines that could impact yield, please review images carefully. The piece pictured is the piece you will receive.  Please contact our sales team with any questions. Approx weight: 2.6–3.0  oz/sq ft.  Approx thickness: 1.0–1.2 mm.","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/a/-/a-2_3_1_1_1_2.jpg,,https://www.leatherhidestore.com/catalog/product/view/id/26890/s/carbon-grey-distress-3/category/2405/
CARBON GREY DISTRESS,Leather Remnants,Carbon Grey Distress,$90.00,,DARK GREY WITH LIGHT UNDERTONES,"APPROX 24 SF (Table is 5 ft wide, Grid squares are 12 x 12)",CLOSEOUT ITEM,STANDARD,NATURAL DISTRESS,MEDIUM SHEEN,SOFT WITH LIGHT WAXY FEEL,PREMIUM FULL GRAIN,"Carbon Grey Distress is a beautiful leather with light and dark undertones. These partial hides are part of a mixed lot, meaning color may slightly vary from hide to hide and are generally ideal for smaller projects.  Some remnants may have deep fold lines that could impact yield, please review images carefully. The piece pictured is the piece you will receive.  Please contact our sales team with any questions. Approx weight: 2.6–3.0  oz/sq ft.  Approx thickness: 1.0–1.2 mm.","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/a/-/a-2_3_1_1_1_2_1.jpg,,https://www.leatherhidestore.com/carbon-grey-distress-5.html
BLACKBEARD DISTRESS,Leather Remnants,Blackbeard Distress,$71.25,,WASHED BLACK WITH LIGHT AND DARK UNDERTONES,"APPROX 19 SF (Table is 5 ft wide, Grid squares are 12 x 12)",CLOSEOUT ITEM,STANDARD,NATURAL DISTRESS,MEDIUM SHEEN,SOFT WITH LIGHT WAXY FEEL,PREMIUM FULL GRAIN,"Blackbeard Distress is a beautiful leather with light and dark undertones. These partial hides are part of a mixed lot, meaning color may slightly vary from hide to hide and are generally ideal for smaller projects.  Some remnants may have deep fold lines that could impact yield, please review images carefully. The piece pictured is the piece you will receive.  Please contact our sales team with any questions. Approx weight: 2.6–3.0  oz/sq ft.  Approx thickness: 1.0–1.2 mm.","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/a/b/ablack1_1_1_1_1_1_1_1_1_1_1.jpg,,https://www.leatherhidestore.com/blackboard-distress-11.html
POLISHED SILVER MIX LOT,Leather Remnants,Polished Silver,$71.25,,SILVER PEARL,APPROX. 19 sq/ft *Photo table is 5 ft wide (Graph squares are 12 x 12),CLOSEOUT ITEM,STANDARD,NATURAL DISTRESS,MEDIUM,VERY SOFT,EXCELLENT,Polished Silver is a beautiful leather created from a unique distressing process that adds depth and character to every piece.,"Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/c/l/close-1_2_1_1_1_1_1_1_1.jpg,,https://www.leatherhidestore.com/polished-silver-distress-mix-lot-leather-upholstery-9.html
SILVER METALLIC,Leather Remnants,Silver Metallic,$63.00,,METALLIC SILVER,APPROX. 13 sq ft * This is a partial hide (Grid Squares are 12'' x 12''),CLOSEOUT ITEM,STANDARD,NATURAL,MEDIUM SHEEN,VERY SOFT,EXCELLENT,Stunning partial hides with a gorgeous metallic color. Silver Metallic has an incredibly soft feel. Very nice leather that is great quality at an exceptional price. The piece pictured is what you will receive. Approx Weight: 2.6 -3.0 oz/ sq ft. Approx thickness: 1.0-1.2 mm,"Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",,,https://www.leatherhidestore.com/silver-metallic-leather-upholstery-17.html
