Name,Category,Sub-Category,Price,Competitor Price,Color,Size,Stock,CARE,Texture,Finish,Feel,Quality,Notes,Important Note,Images,Project Images,Product URL
LICORICE,Upholstery Collections,Market Street -   Contemporary leathers with a superb look & feel!,$301.50,$435.50,RICH BLACK,APPROX. 67 sq ft,STOCK ITEM,STANDARD,NATURAL GRAIN,MEDIUM SHEEN,SUPPLE AND SOFT,PREMIUM FULL GRAIN,"Friends, food and fun are the inspiration behind the sophisticated Market Street Collection. This buttery, semi aniline leather is finished with a soft two tone coloration using premium pigments and aniline dyes. The result produces rich, balanced color while preserving the subtle natural characteristics of authentic leather. Market Street leathers also receive a protective top coat that is very resistant to wear and tear. This exclusive LHS collection is proudly offered at wholesale prices! Approx Weight 2.6 oz/sq.ft. Approx Thickness: 1.0 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/d5b7f083fc23362607a1fb0e107bbd93/l/o/loicorice_1a.jpg,"https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg",https://www.leatherhidestore.com/mt-2-licorice.html
FRENCH ROAST,Upholstery Collections,Market Street -   Contemporary leathers with a superb look & feel!,$252.00,$364.00,DARK RICH COFFEE,APPROX. 56 sq ft,STOCK ITEM,STANDARD,NATURAL GRAIN,MEDIUM SHEEN,SUPPLE AND SOFT,PREMIUM FULL GRAIN,"Friends, food and fun are the inspiration behind the sophisticated Market Street Collection. This buttery, semi aniline leather is finished with a soft two tone coloration using premium pigments and aniline dyes. The result produces rich, balanced color while preserving the subtle natural characteristics of authentic leather. Market Street leathers also receive a protective top coat that is very resistant to wear and tear. This exclusive LHS collection is proudly offered at wholesale prices! Approx Weight 2.6 oz/sq.ft. Approx Thickness: 1.0 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/c/o/coffee_c5_1.jpg,"https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg",https://www.leatherhidestore.com/french-roast-coffee-leather-upholstery-hide.html
WINE CELLAR,Upholstery Collections,Market Street -   Contemporary leathers with a superb look & feel!,$283.50,$409.50,RICH MERLOT,APPROX. 63 sq ft,STOCK ITEM,STANDARD,NATURAL GRAIN,MEDIUM SHEEN,SUPPLE AND SOFT,PREMIUM FULL GRAIN,"Friends, food and fun are the inspiration behind the sophisticated Market Street Collection. This buttery, semi aniline leather is finished with a soft two tone coloration using premium pigments and aniline dyes. The result produces rich, balanced color while preserving the subtle natural characteristics of authentic leather. Market Street leathers also receive a protective top coat that is very resistant to wear and tear. This exclusive LHS collection is proudly offered at wholesale prices! Approx Weight 2.6 oz/sq.ft. Approx Thickness: 1.0 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/1c972873cfe702e83561f82b7dd48eea/m/s/ms7_winecellar_final_4.jpg,"https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg",https://www.leatherhidestore.com/wine-leather-upholstery.html
LEMON TWIST,Upholstery Collections,Essentials -   Soft & durable leathers for everyday use!,$246.00,$345.00,RICH YELLOW WITH A PINCH OF LIME,APPROX. 60 sq ft,STOCK ITEM,STANDARD,NATURAL GRAIN,MEDIUM,VERY SOFT,FINE TOP GRAIN,"Gorgeous leather with a rich, vibrant color! Lemon Twist has a very soft feel that is supple yet durable and resistant to wear and tear - an ""essential"" leather for everyday use. Great quality at an exceptional price! Approx Weight 2.6 oz/sq.ft. Approx Thickness: 1.0 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/d67562a8247a24d453567adb55ff79ad/n/e/new_lemon_twist_final_set_1a.jpg,"https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg",https://www.leatherhidestore.com/lemon-twist-leather-upholstery-hide.html
SOFT WHITE,Upholstery Collections,Essentials -   Soft & durable leathers for everyday use!,$200.90,$330.75,SOFT WHITE,Approx 49 sq ft,STOCK ITEM,STANDARD,NATURAL,MEDIUM,VERY SOFT,FINE TOP GRAIN,"Gorgeous leather! Soft White has a light waxy feel that is very supple yet durable and resistant to wear and tear - an ""essential"" leather for everyday use. Great quality at an exceptional price! Approx Weight 2.6 oz/sq.ft. Approx Thickness: 1.0 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/p/o/polar_white_c1_1_2_1_3.jpg,https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg,https://www.leatherhidestore.com/soft-white-leather-hide.html
GRAPHITE GREY,Upholstery Collections,Essentials -   Soft & durable leathers for everyday use!,$254.20,$356.50,GRAPHITE GREY,APPROX. 62 sq ft *photo table is 5 ft wide,STOCK ITEM,STANDARD,NATURAL GRAIN,MEDIUM SHEEN,VERY SOFT,FINE TOP GRAIN,"Gorgeous leather with a rich, exciting color! Graphite Grey has a light waxy feel that is very supple yet durable and resistant to wear and tear - an ""essential"" leather for everyday use. Great quality at an exceptional price! Approx Weight 2.6 oz/sq.ft. Approx Thickness: 1.0 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/e/s/es27_grpahite_grey_c4.jpg,"https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg",https://www.leatherhidestore.com/es-27-graphite-grey-leather-upholstery.html
HUNTER GREEN,Upholstery Collections,Essentials -   Soft & durable leathers for everyday use!,$266.50,$373.75,HUNTER GREEN,APPROX. 65 sq ft *Photo table is 5 ft wide,STOCK ITEM,STANDARD,NATURAL GRAIN,MEDIUM SHEEN,VERY SOFT,FINE TOP GRAIN,"Gorgeous leather with a rich, exciting color! Hunter Green has a light waxy feel that is very supple yet durable and resistant to wear and tear - an ""essential"" leather for everyday use. Great quality at an exceptional price! Approx Weight 2.6 oz/sq.ft. Approx Thickness: 1.0 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/h/u/hunter_green_c9_1.jpg,"https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg",https://www.leatherhidestore.com/hunter-green-leather-upholstery.html
POWDER BLUE,Upholstery Collections,Essentials -   Soft & durable leathers for everyday use!,$233.70,$327.75,POWDER BLUE,APPROX. 57 sq ft *photo table is 5 ft wide,STOCK ITEM,STANDARD,NATURAL GRAIN,MEDIUM SHEEN,VERY SOFT,FINE TOP GRAIN,"Gorgeous leather with a warm, engaging color! Powder Blue has a light waxy feel that is very supple yet durable and resistant to wear and tear - an ""essential"" leather for everyday use. Great quality at an exceptional price! Approx Weight 2.6 oz/sq.ft. Approx Thickness: 1.0 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/p/o/powder_c6.jpg,https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg,https://www.leatherhidestore.com/es-28-powder-blue-leather-upholstery.html
CANARY BLUE,Upholstery Collections,Essentials -   Soft & durable leathers for everyday use!,$274.70,$385.25,CANARY BLUE,APPROX. 67 sq ft,STOCK ITEM,STANDARD,NATURAL GRAIN,MEDIUM,VERY SOFT,FINE TOP GRAIN,"Gorgeous leather with a rich, brilliant color! Canary blue has a light waxy feel that is very supple yet durable and resistant to wear and tear - an ""essential"" leather for everyday use. Great quality at an exceptional price! Approx Weight 2.6 oz/sq.ft. Approx Thickness: 1.0 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/e/s/es17_canary_blue_c4_2.jpg,"https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg",https://www.leatherhidestore.com/es-17-canary-blue-leather-upholstery.html
PISTACHO,Upholstery Collections,Essentials -   Soft & durable leathers for everyday use!,$270.60,$379.50,PISTACHIO,APPROX. 66 sq ft *photo table is 5 ft wide,STOCK ITEM,STANDARD,NATURAL GRAIN,MEDIUM SHEEN,VERY SOFT,FINE TOP GRAIN,"Gorgeous leather with a rich, exciting color! Pistachio has a light waxy feel that is very supple yet durable and resistant to wear and tear - an ""essential"" leather for everyday use. Great quality at an exceptional price! Approx Weight 2.6 oz/sq.ft. Approx Thickness: 1.0 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/s/w/sweet_pea_c7_1.jpg,"https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg",https://www.leatherhidestore.com/es-35-pistachio-leather-upholstery-hide.html
